,t,true_cdf_0.3,Standard_beran_cdf_0.3,LogisticRegression_cdf_0.3,Standard_beran_mise_0.3,LogisticRegression_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,LogisticRegression_cdf_0.5,Standard_beran_mise_0.5,LogisticRegression_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,LogisticRegression_cdf_0.7,Standard_beran_mise_0.7,LogisticRegression_mise_0.7
80,3.0495000410837543,0.9407114624505929,0.9971739716418788,0.999991408667079,0.0032598928707040647,0.0035141126717948756,0.9407114624505929,0.949900235912543,0.9707671507853842,0.0007410834354585848,0.0019428118412074477,0.9407114624505929,0.949900235912543,0.9707671507853842,0.0007410834354585848,0.0019428118412074477
81,3.0989716217740346,0.9426877470355731,0.9971739716418788,0.999991408667079,0.00304062659837681,0.0032837102847435096,0.9426877470355731,0.949900235912543,0.9707671507853842,0.0007086698735239606,0.0018279203548742426,0.9426877470355731,0.949900235912543,0.9707671507853842,0.0007086698735239606,0.0018279203548742426
82,3.148443202464314,0.9426877470355731,0.9971739716418788,0.999991408667079,0.00304062659837681,0.0032837102847435096,0.9426877470355731,0.949900235912543,0.9732026337669735,0.0007086698735239606,0.0017997398387860693,0.9426877470355731,0.949900235912543,0.9732026337669735,0.0007086698735239606,0.0017997398387860693
83,3.1979147831545944,0.9446640316205533,0.9971739716418788,0.999991408667079,0.002829171727571216,0.003061119299213805,0.9446640316205533,0.949900235912543,0.9759394520760327,0.0006840677131109971,0.0016061455939999007,0.9446640316205533,0.949900235912543,0.9759394520760327,0.0006840677131109971,0.0016061455939999007
84,3.247386363844875,0.9486166007905138,0.9971739716418788,0.999991408667079,0.00242969619052501,0.002639371532719376,0.9486166007905138,0.949900235912543,0.9810314764723002,0.0006582975968500534,0.0016385357901096038,0.9486166007905138,0.949900235912543,0.9810314764723002,0.0006582975968500534,0.0016385357901096038
85,3.2968579445351542,0.950592885375494,0.9971739716418788,0.999991408667079,0.0022416755242843983,0.0024402147517546538,0.950592885375494,0.949900235912543,0.9835450162074444,0.0006571296410020729,0.001545869477552766,0.950592885375494,0.949900235912543,0.9835450162074444,0.0006571296410020729,0.001545869477552766
86,3.3463295252254346,0.9545454545454546,0.9971739716418788,0.999991408667079,0.0018890683963681486,0.0020653353943901817,0.9545454545454546,0.949900235912543,0.9835450162074444,0.0006782279338710957,0.0013010011277743414,0.9545454545454546,0.949900235912543,0.9835450162074444,0.0006782279338710957,0.0013010011277743414
87,3.395801105915714,0.9545454545454546,0.9971739716418788,0.999991408667079,0.0018890683963681486,0.0020653353943901817,0.9545454545454546,0.949900235912543,0.9835450162074444,0.0006782279338710957,0.0013010011277743414,0.9545454545454546,0.949900235912543,0.9835450162074444,0.0006782279338710957,0.0013010011277743414
88,3.4452726866059944,0.9565217391304348,0.9971739716418788,0.999991408667079,0.0017244819346925201,0.0018896128179904427,0.9565217391304348,0.949900235912543,0.9835450162074444,0.0007004941825880983,0.0011902840551676244,0.9565217391304348,0.949900235912543,0.9835450162074444,0.0007004941825880983,0.0011902840551676244
89,3.494744267296274,0.958498023715415,0.9971739716418788,0.999991408667079,0.001567706874538553,0.0017217016431123645,0.958498023715415,0.949900235912543,0.9835450162074444,0.0007305718328267619,0.0010873783840825682,0.958498023715415,0.949900235912543,0.9835450162074444,0.0007305718328267619,0.0010873783840825682
90,3.544215847986554,0.958498023715415,0.9971739716418788,0.999991408667079,0.001567706874538553,0.0017217016431123645,0.958498023715415,0.949900235912543,0.9835450162074444,0.0007305718328267619,0.0010873783840825682,0.958498023715415,0.949900235912543,0.9835450162074444,0.0007305718328267619,0.0010873783840825682
91,3.5936874286768345,0.9604743083003953,0.9971739716418788,0.999991408667079,0.0014187432159062463,0.0015616018697559469,0.9604743083003953,0.949900235912543,0.9835450162074444,0.0007684608845870864,0.0009922841145191725,0.9604743083003953,0.949900235912543,0.9835450162074444,0.0007684608845870864,0.0009922841145191725
92,3.643159009367114,0.9624505928853755,0.9971739716418788,0.999991408667079,0.0012775909587956007,0.0014093134979211905,0.9624505928853755,0.949900235912543,0.9835450162074444,0.0008141613378690717,0.0009050012464774384,0.9624505928853755,0.949900235912543,0.9835450162074444,0.0008141613378690717,0.0009050012464774384
93,3.6926305900573944,0.9624505928853755,0.9971739716418788,0.999991408667079,0.0012775909587956007,0.0014093134979211905,0.9624505928853755,0.949900235912543,0.9835450162074444,0.0008141613378690717,0.0009050012464774384,0.9624505928853755,0.949900235912543,0.9835450162074444,0.0008141613378690717,0.0009050012464774384
94,3.742102170747674,0.9624505928853755,0.9971739716418788,0.999991408667079,0.0012775909587956007,0.0014093134979211905,0.9624505928853755,0.949900235912543,0.9835450162074444,0.0008141613378690717,0.0009050012464774384,0.9624505928853755,0.949900235912543,0.9835450162074444,0.0008141613378690717,0.0009050012464774384
95,3.791573751437954,0.9624505928853755,0.9971739716418788,0.999991408667079,0.0012775909587956007,0.0014093134979211905,0.9624505928853755,0.949900235912543,0.9835450162074444,0.0008141613378690717,0.0009050012464774384,0.9624505928853755,0.949900235912543,0.9835450162074444,0.0008141613378690717,0.0009050012464774384
96,3.8410453321282345,0.9664031620553359,0.9971739716418788,0.999991408667079,0.0010187206491392923,0.0011281709588166604,0.9664031620553359,0.949900235912543,0.9835450162074444,0.0009289964489980256,0.0007538697149589523,0.9664031620553359,0.949900235912543,0.9835450162074444,0.0009289964489980256,0.0007538697149589523
97,3.890516912818514,0.9683794466403162,0.9971739716418788,0.999991408667079,0.0009010025965936296,0.0009993167915468865,0.9683794466403162,0.949900235912543,0.986673568848599,0.0009981311068449938,0.0007899957666468186,0.9683794466403162,0.949900235912543,0.986673568848599,0.0009981311068449938,0.0007899957666468186
98,3.9399884935087943,0.9683794466403162,0.9971739716418788,0.999991408667079,0.0009010025965936296,0.0009993167915468865,0.9683794466403162,0.949900235912543,0.9897299089675577,0.0009981311068449938,0.0008898699490518731,0.9683794466403162,0.949900235912543,0.9897299089675577,0.0009981311068449938,0.0008898699490518731
99,3.989460074199074,1.0,0.9971739716418788,0.999991408667079,7.986436280891223e-05,7.221763935132505e-10,1.0,0.949900235912543,0.9926610510205112,0.0031666362393423936,0.00027873566290017324,1.0,0.949900235912543,0.9926610510205112,0.0031666362393423936,0.00027873566290017324
