,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,NN_BCE_cdf_0.3,LogisticRegression_cdf_0.3,DecisionTree_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,NN_BCE_mise_0.3,LogisticRegression_mise_0.3,DecisionTree_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,NN_BCE_cdf_0.5,LogisticRegression_cdf_0.5,DecisionTree_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,NN_BCE_mise_0.5,LogisticRegression_mise_0.5,DecisionTree_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,NN_BCE_cdf_0.7,LogisticRegression_cdf_0.7,DecisionTree_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,NN_BCE_mise_0.7,LogisticRegression_mise_0.7,DecisionTree_mise_0.7,KNN_mise_0.7
47,0.7551301485074111,0.5753285188798978,0.547749488415494,0.5507054208302297,0.5523671921166031,0.5397505021332113,0.5506124002696763,0.5568951499488515,0.0016382903117689862,0.0014298927077878005,0.0014476903264503773,0.002113782177758724,0.0016841557112081379,0.0019273264177052483,0.37446429700233974,0.3783597269116551,0.380694708679101,0.36851450660409585,0.40196126150921996,0.38208867086386794,0.37872915936766466,0.0006746652160138878,0.0006079313279337866,0.0007523081461660892,0.001477513032336966,0.0008102117366898993,0.001324800902152759,0.18634625453168496,0.21933276458439305,0.2140752049132389,0.20399079461599098,0.24618375385432995,0.21911506523168722,0.21635870543393906,0.0018813222511123687,0.0012005944266567968,0.0009943959225882793,0.004038943536820732,0.001808892257108019,0.0019550727163057616
48,0.7868432949072095,0.6162579193725254,0.5911654455672942,0.5931346108249617,0.5943008631427601,0.5861977523884213,0.5938907391708591,0.6002561066744296,0.001512343177009607,0.0014194987919434994,0.0014181875551101963,0.0018350090257209265,0.0016212801391384587,0.0018127349070296587,0.41514021073926727,0.418204093656104,0.42044668609218144,0.4090699257429469,0.44150260427304056,0.42269678357055446,0.41821807221678703,0.0006959059448649442,0.0006091119505178,0.0008147528954250824,0.001423497647877984,0.0008658597661664564,0.001360864451458856,0.21601262556615464,0.2499411402789113,0.24520304729446005,0.23580169198788312,0.27285640201978795,0.25042238070455136,0.24582378938302693,0.002002154757181021,0.0012622656568528235,0.0012080294541668571,0.0037026580154741417,0.0019483686169871055,0.002015489739556627
49,0.8185564413070081,0.6559290050333474,0.6313376280767735,0.6336005342202229,0.6340895583294275,0.6298185921556785,0.6349566344907931,0.6411154116868985,0.0014546508745545762,0.0014449296193823743,0.0014794170090086747,0.001684434607280576,0.0016255547221530218,0.0017268520701441128,0.4567474101682046,0.457155485174442,0.4596949052064316,0.44867478215618023,0.47978768374084735,0.46221546130668556,0.4577195687800533,0.0006544106631928345,0.0005564759244608171,0.0008009690137434329,0.0011669548575328915,0.0007679995893197631,0.001350481916977465,0.24824581939474522,0.2829578128747223,0.27748201011794743,0.2690933335308631,0.3002893220535983,0.2833725641775894,0.27727521089542273,0.0020460897324655687,0.0013235507983009739,0.0013211272961572793,0.0032113785875277925,0.0020452837015712926,0.001990743142419016
50,0.8502695877068065,0.6939535645470571,0.6684999166128405,0.6723987666221204,0.6721354463447665,0.6708783314790745,0.6740933052513531,0.6797900415486824,0.0015102013478654828,0.0014885092377190095,0.0015770182042849814,0.00161619918384893,0.0017071257958093946,0.0017609837460949825,0.4988347091656572,0.4961535053778322,0.4999694395126498,0.48947968185371665,0.5187047735033282,0.5030616998528954,0.4970015139825529,0.000675034941688853,0.0006143046645052063,0.000896024311600162,0.0010549252867883459,0.000772339931791626,0.0014688699146874597,0.2828791021013596,0.31776785537409413,0.31346063999209706,0.30558459689252176,0.3300864197749469,0.32023483524099006,0.3117755327884461,0.0021096300729241597,0.0015135030917673468,0.0015987507156662107,0.002823543876350098,0.0024089697441702167,0.002187383437334621
51,0.8819827341066049,0.7299953005467517,0.7054939804462229,0.7088119543097501,0.7080039622052026,0.7096498233217094,0.7109670736594002,0.7157121180043491,0.0014205520172701424,0.0014073592199568313,0.0015313987075859532,0.0013603738911083854,0.0016081733827963177,0.0016025706873555924,0.540934993599247,0.537313981639389,0.5414199484631562,0.5308985496086741,0.5583541811442432,0.5443351373788117,0.537685811228472,0.0007210535788657349,0.0005732893554342626,0.0009123527938458213,0.0009065380483514532,0.0007746686141132724,0.001488729315152581,0.3196780480550475,0.35340570569897545,0.3499628657477006,0.3433446364776636,0.36056870962932636,0.357224828482188,0.3468901450030678,0.002077850826915121,0.0015034515479475088,0.0017458309544789363,0.002301513258827918,0.0025098747807674304,0.002392114894853398
52,0.9136958805064033,0.7637783317082507,0.7398226262556779,0.7415438679562165,0.7401364872232022,0.7446069456651486,0.7442817201842685,0.7480592547524135,0.0013358975525803393,0.0013450910715983647,0.0015112280605276882,0.001241057408129965,0.0014511036089837404,0.0015354304890500179,0.5825807168366389,0.5779847897523182,0.5810779182094878,0.5709074836007492,0.5957346507416527,0.5845688468291124,0.5774018902318069,0.0008380008933753652,0.0006725065855230291,0.0010569109199250032,0.0008692882277715904,0.0008457428749247849,0.0015628424304349987,0.358343981908558,0.3887404285457319,0.3863404548334984,0.3809353278637226,0.3905393499828177,0.39306013805649287,0.38130535633503543,0.002232262449916152,0.0014715415822768208,0.001956176797809937,0.0018052268576725906,0.002531944428832048,0.0026340497201757873
53,0.9454090269062017,0.7950926476633232,0.77293746261654,0.7747649652373388,0.7728953998660753,0.7791571128084281,0.7774668023866116,0.7803422008891071,0.0010710187854831577,0.0010721341372362898,0.0011939314553256815,0.0009082495918176106,0.0011166601402267217,0.001223339111091305,0.6233194191740739,0.6178203181935824,0.6203833668387744,0.6104283252721343,0.6330571201014612,0.6240324931290864,0.6164566381433001,0.000784365511346234,0.0006993922871260124,0.001094596946283117,0.0008055267178887361,0.0008184524906007091,0.0015454677987112484,0.398520568071902,0.4285562797075125,0.4267980190145263,0.42248945769821966,0.42405609542965933,0.43313232739271534,0.4196625192827474,0.002292048719635561,0.0014168531456197383,0.002054615438402578,0.0014121159371081962,0.0026053736833873548,0.002786336517933371
54,0.977122173306,0.8237963982086101,0.8024873071082765,0.804420547032433,0.8020237001650679,0.8097133502450069,0.8068917951572451,0.8096835998197679,0.0010353882222774778,0.0010071173278942119,0.0011593072415809573,0.0008279826280293471,0.001052402111399463,0.0011481400094055254,0.6627284157859887,0.6557564206961369,0.6588849276667816,0.6491330233423455,0.6696916355708556,0.6623956059545314,0.6544627539328619,0.0007843474537557019,0.0007212401239919965,0.0011574714288623588,0.0007844940706755573,0.0007994820294395313,0.0016128631872473998,0.43980335074654203,0.4694462451945036,0.4682268030586221,0.46511679644967985,0.45861995392039945,0.4743592894234798,0.460920701787196,0.0023580494094778063,0.0015273570497397035,0.0022038860646710016,0.0011603401704482733,0.0027472423852157556,0.0028984292707121715
55,1.0088353197057984,0.8498151085910818,0.8287616952435166,0.831413364826311,0.8288549737613405,0.8372631409213773,0.8339386509136646,0.8365829175973064,0.0009822207941232054,0.0009423903602775942,0.0010889239443672516,0.0007731356458895712,0.0010152156108084373,0.0011806281842603587,0.700427861715687,0.6925661461556345,0.6950126867836006,0.6854074740108231,0.7037593950087068,0.6988764024347169,0.6913296912221599,0.0006880112029353687,0.0006608488235278786,0.0010529073829288473,0.0006446937354810394,0.0006829382178504277,0.001488316551564907,0.48175183751030765,0.5119334522837202,0.5099458210399864,0.5079993888188725,0.4939102661432,0.5164155474370786,0.5014873367676889,0.002267994652712116,0.0016403638469032688,0.0021886077321432254,0.0010749925413435126,0.002875071740356444,0.002745203183795938
56,1.0405484661055968,0.8731381019352646,0.8541948308316069,0.8570879383168324,0.854301068018911,0.8633857114757003,0.8592695616022051,0.8615950057784784,0.0008750199600215153,0.0008741894246596461,0.0009760307631683595,0.0007089688907188957,0.0009237665831686013,0.0010574432439223347,0.7360915258148959,0.7264406819637,0.7289581623766894,0.7192946356832803,0.7358071735027978,0.7322939369049694,0.7252250226000757,0.0008580825445850216,0.0007496588184176921,0.0012308129965926443,0.0006882443373574755,0.0008378583298189695,0.001622451395357673,0.5239035320428487,0.5511613115154429,0.5484341497701365,0.5474268676546922,0.5266081627731445,0.5552019294266993,0.538283097142684,0.002188803369345055,0.0016280523245876465,0.0021495788885853013,0.0010262688702962616,0.0027568557579079056,0.0027228793307143406
57,1.0722616125053952,0.8938125636368968,0.8784840079863779,0.8816248025765374,0.8786113267243284,0.8878026982527782,0.883123604354212,0.8859443831116758,0.0006831006297327031,0.0006735034857325541,0.000761885370580338,0.0005641052137967433,0.0006980374335306657,0.0008709068188098823,0.7694547763811879,0.7596494259403207,0.7621080749648734,0.7526548786929442,0.7669936538253849,0.7649481948206376,0.7583313217551919,0.0007622858119040654,0.0006864596480325639,0.0011256256139860511,0.0006097914779306334,0.000732011520084591,0.0013941363611419488,0.5657891745497652,0.5920105290062002,0.588969270243715,0.5883582738568205,0.5612831935485013,0.5962824197546696,0.578593021262511,0.001841434946619995,0.0013862567399699772,0.001879649012412111,0.0009131288075194921,0.002335743330414655,0.0023498444453567587
58,1.1039747589051936,0.9119357907718326,0.8974947349160982,0.9006569723682902,0.8976846004048364,0.9066554806001932,0.9019932444814417,0.90361647957577,0.0006436113022545688,0.0006249379948804592,0.000731392462004837,0.0005359102300432684,0.0006509096552411306,0.000835534298833302,0.8003194832236129,0.7881799783986847,0.7914511416799492,0.7821836407174771,0.7947391888950821,0.7941407130639385,0.7868944267562099,0.000700343260683565,0.0005596628899162128,0.0010486085147522063,0.0005189192081269512,0.000658909297461849,0.001325529436898799,0.6069483559863049,0.6280960390084513,0.6261355018304063,0.6264228699047583,0.5941599363142248,0.6330774438510908,0.6147480590302286,0.001818043810793364,0.0013917561396607828,0.0018202352114543583,0.0012459032358464602,0.0022755412083682995,0.0024360534907206977
59,1.1356879053049922,0.9276462274214667,0.915284947331721,0.9184428461719811,0.9158529854426386,0.924044126302967,0.9195847256764162,0.9210967154436766,0.0005258152103892496,0.0005094570582913168,0.0006156116889941124,0.00043529448007578395,0.0005388348316776993,0.0007213917470885872,0.828555755294628,0.8153710619168103,0.8190344508548574,0.8100498286000121,0.8210214240878415,0.8215684023276859,0.814573345919355,0.0006606663355586549,0.0005368090849318204,0.0010257730227124064,0.0005108964519943208,0.0006406513900158608,0.0012956625733725568,0.6469446433657603,0.6652987099681543,0.6642962402255306,0.664748303072039,0.6281843209338562,0.6713518696776475,0.6528905550311755,0.0017679522564393402,0.0012655156862600827,0.0017154407226735633,0.0014124964343000524,0.002154908319402493,0.0025031256132291486
60,1.1674010517047906,0.9411138946589175,0.9300810282603297,0.933103701800696,0.9306843100374168,0.9383684141333497,0.9339883750063853,0.9349702517576727,0.00045578360464375333,0.0004200328633919559,0.0005020825711478506,0.00035198562384147937,0.0004381560523825949,0.0006211089215847871,0.8541006408538078,0.8399542666428796,0.8439783825151718,0.8354527810624165,0.8451334067678955,0.8463741576704258,0.8382516394620066,0.0007139669029924857,0.0005859544355134794,0.0010565319998100033,0.0005493961343474649,0.0006370623889446253,0.001380518798631687,0.6853793911089546,0.6987989210985001,0.6992389063398993,0.6997634608072099,0.659900270124127,0.7056457922032578,0.6869911388419041,0.001689434940458093,0.0010969066084020674,0.001553073344405366,0.001658906078606103,0.0018621626828344386,0.0022606683699097564
61,1.199114198104589,0.9525307867631774,0.9424538412403993,0.9448903693967792,0.942656549649876,0.9494567041489442,0.9454474525597457,0.9460187028104614,0.00035769468598956846,0.00034013049390741666,0.0004091295515510662,0.0002744865902228423,0.00036196064915940444,0.00047370639300005937,0.8769541011168218,0.8621613993816217,0.8659392338529982,0.8580085752070307,0.8658200745233223,0.8682433193290368,0.8593826458905015,0.0006296923178313205,0.000539502360571334,0.0009284268179840565,0.0005269442963343721,0.0005542354660162671,0.0011459887952855372,0.7219035138313232,0.7345192166497122,0.7336663170583216,0.7348273047507722,0.6924204154807546,0.7403509788725999,0.7216769436985211,0.0015989362800242915,0.001056054287700776,0.001484335249379986,0.0019454493825712448,0.001784242031774261,0.0023797624590990597
62,1.2308273445043874,0.9621017316122514,0.9535847601054595,0.9555774645686543,0.9533241192953255,0.9595185534718754,0.9558494670757764,0.9564600016864943,0.00026953688680545905,0.000261938743506948,0.0003271919278129326,0.0002208022237580382,0.0002832104961243352,0.00039246886253473015,0.8971727146974497,0.8839146159481038,0.8873958834248812,0.8802391311984543,0.886503292974119,0.8895037749719886,0.8818320247874406,0.0005481750110962063,0.00047304781068749835,0.0007732737032382004,0.00046535647476933837,0.00048511708865772826,0.0009765535106074967,0.756226649338053,0.7687761429091967,0.7683870854680318,0.7694689639187793,0.7261783298989449,0.7745302966958266,0.7572867363940747,0.0016267716042091748,0.00111871674672004,0.0015784009148010728,0.0020596720311558585,0.0017913098348819856,0.002381868360193524
63,1.2625404909041857,0.9700361140030337,0.9634076072093198,0.9653965835418759,0.9634484425062092,0.9689452777126975,0.9656607458641118,0.9669679183679664,0.00018751697890285058,0.00017647861798979404,0.00022587213299931475,0.0001582716575120725,0.0002027737868277198,0.00025660043210560315,0.9148616697378122,0.901417391530162,0.9044226546739673,0.8978872717000823,0.9029582677445748,0.9059830604535799,0.8984902989122393,0.0005259964392624674,0.0004523426133511118,0.0007108858925538477,0.0004568370322569202,0.0004645986748342349,0.0009600429307862359,0.7881233321264818,0.7973595753999703,0.7962488444882326,0.7975658145761207,0.753865212973742,0.8022528231679273,0.7847196942692487,0.0013544061197443738,0.0010570324042147934,0.0014791675446760044,0.0023714582740512057,0.0015265627700604334,0.0022072776044101123
64,1.2942536373039841,0.9765407475708114,0.9714274795468661,0.9733273226015742,0.971811010075812,0.9764314686174091,0.9735726932383774,0.9747063659501924,0.00014275774755963694,0.0001281381793306278,0.00015925799390870664,0.0001110118556182573,0.00013145800636592074,0.00019213558088776217,0.9301656495342886,0.918404489072121,0.9209268746586166,0.9153325495307159,0.9194606479001535,0.9224532018609685,0.9157804878150085,0.0003940095486191894,0.00037969556984436775,0.000593147714976414,0.0003937762860969786,0.0003742668444161071,0.0008715202317002778,0.8174360093891354,0.8240954621248305,0.823772381329318,0.8250949020572755,0.7821196749609727,0.829420996832322,0.8119875433179331,0.0010957193206474539,0.0008942499164098883,0.001169983938097235,0.0022601054115442,0.0011799529241647909,0.0018725445181329528
65,1.3259667837037825,0.9818140653019211,0.9774104951664125,0.9791298277544801,0.977890424937776,0.9817839389785554,0.9791789143784816,0.9806009868454207,0.00010893278235646247,9.671764726328171e-05,0.00012213762631756384,8.437283840853979e-05,0.0001098080587127974,0.0001491842502919157,0.9432592169342717,0.9323953947561681,0.9345068953639428,0.9298222160423905,0.9329949650264419,0.9360532166898886,0.9300451037193186,0.00035390075262649296,0.000354703590147063,0.000509742811171919,0.00036735398078620654,0.00033419475661069874,0.0007644077319935666,0.8440749442264295,0.8486356644580791,0.8491231510335132,0.8502583550739218,0.8083776587393824,0.8535817151556505,0.838695689326712,0.0011175193854351898,0.0008070508436613663,0.0010161643126432981,0.0023258645746025127,0.001147338850447053,0.0017718183906301058
66,1.357679930103581,0.9860416900974819,0.9819885797614981,0.9835870268783852,0.9824922674401414,0.9857366253709522,0.9834916950422214,0.9844263360537824,0.00010250000046005334,9.24693840706625e-05,0.00011832784915995934,7.758192695743247e-05,0.00010422770438937501,0.00014570415733014788,0.954337258506882,0.946724085698553,0.9486773338425055,0.9447707159036773,0.9472233119466316,0.9497032529922329,0.9460938801353933,0.00024787863970975933,0.00023802865900819466,0.00034947263258479214,0.00026489596070219105,0.00023264462905084983,0.0005301986609112974,0.8680152463175655,0.8745997190215516,0.8751751256630957,0.8763688964728444,0.8367744074364185,0.878750610497873,0.8657778543603938,0.0009808308208897804,0.0007244089775817976,0.000888194153218997,0.001992790508380793,0.0010875082488735587,0.001448232048335693
67,1.3893930765033793,0.9893933529479624,0.9859933683496362,0.9871669481109221,0.9861783080759633,0.9888092828088324,0.9869044129939375,0.9879222629716804,7.96738197589e-05,7.60657599860957e-05,9.726359186470161e-05,6.407514453583398e-05,8.534678698436883e-05,0.00011616829077207531,0.9636059705588005,0.9560470525871887,0.9577903448486697,0.9546843691514113,0.9563478539844842,0.9587497732723859,0.9555802336979049,0.00023649427693945606,0.0002318057021985012,0.00034159577080614795,0.00027307715201170226,0.00022667705682316022,0.0005102390487745965,0.8892914332860622,0.8932992139603222,0.8944650224958179,0.8956681078318007,0.8584548914619842,0.8971604980979123,0.8858064748967952,0.0009581276914275115,0.0007014005372532381,0.0008508267348844742,0.002008654451177491,0.0009896772399346052,0.0014167066829329131
68,1.4211062229031777,0.9920210518900862,0.9896200841651661,0.9905620326993162,0.989881571010554,0.9919217424252633,0.9904260430913844,0.9914358630129401,5.326735147217949e-05,4.643246212374866e-05,5.923939283158236e-05,3.7988113229770506e-05,5.0888122614782346e-05,6.928640269524649e-05,0.9712747665793123,0.9637556697149064,0.9654567678063188,0.9630000863078456,0.9643416862239164,0.9661882857629499,0.9632003538208135,0.00022128745619812428,0.00021735101852574313,0.00029266066532989456,0.000251886629002657,0.00021663350732644326,0.0005069855427998737,0.9079900453056702,0.9106448088239102,0.9115842602053782,0.9125502534774401,0.877887788845121,0.9138841236025534,0.9036156014771649,0.0008261494831165686,0.0007046482085799698,0.0007923037235127109,0.0019954671914067554,0.0008167704830142861,0.0013310680907661235
69,1.452819369302976,0.9940582922746611,0.9916096662812225,0.9925423554616275,0.9919209579115232,0.9936703385111525,0.9924233871388222,0.9932482463251947,4.9605556801125975e-05,4.019215129465857e-05,5.43772561612101e-05,3.191266278711371e-05,4.508667649585624e-05,5.8783101436794615e-05,0.9775493713829718,0.9699304560535658,0.9714016923084032,0.9691645025827671,0.9701800367766752,0.971964762522925,0.9694116296020813,0.0002047504664978517,0.0002062154051622499,0.00028084685252083926,0.00024311290869539966,0.00020583284164465233,0.0004488563863295705,0.9242409050720083,0.925011969511011,0.9257615661900935,0.9265234903169426,0.8950962799933475,0.9273376736683641,0.9183737367260076,0.0005930069177580563,0.0004967742322088978,0.0005860947530540754,0.0017128119238913775,0.0005898154816464158,0.0010663320451954254
70,1.4845325157027744,0.9956202178486933,0.9942598651091279,0.9949517424587033,0.9944669219618965,0.9957965030168633,0.9948387585398458,0.9953689865488946,2.7769940035537385e-05,2.33880570867856e-05,3.400355213310121e-05,1.8153878621154982e-05,2.8024544449470352e-05,3.787876783851397e-05,0.9826262521434695,0.9763365166083939,0.9772286826666559,0.9752210125680001,0.9760087233480057,0.9775658374335319,0.9753545949443301,0.00014096625500097413,0.00014782741207492256,0.00020833561398787858,0.00018200157744073829,0.00015062539221649248,0.0003267674130853526,0.9382076343132993,0.9380249670229364,0.9381060975671207,0.9387694131779775,0.9109287312773903,0.9393268677621752,0.9321763125350335,0.0005105972790871831,0.0004771473135660078,0.000559388494685284,0.0016280741605558071,0.0005788983756275003,0.000997265453764025
71,1.5162456621025728,0.9968044307341916,0.99560071483348,0.9961415610783996,0.9957068427027204,0.9968089765748033,0.9960407590520418,0.9963338824203398,2.1985283500836898e-05,1.901174823794214e-05,2.9122540452910916e-05,1.3903014102764333e-05,2.3274375280004352e-05,3.2253753609353494e-05,0.9866884300739646,0.981209049913201,0.9821077360131366,0.9805441848137287,0.9810793355478029,0.9825085768536077,0.9805170215358275,0.00011985339930931845,0.00011800774952053458,0.0001647365085177825,0.00014291353686948771,0.00011422454610939431,0.0002759449552749628,0.9500780105336212,0.948965840622833,0.9494288542923326,0.9498353429357388,0.9251462665716252,0.9502202189590282,0.944717865332148,0.00044915681877124534,0.0004527625355759743,0.0005282789711272357,0.001482842700491888,0.0005272901091542612,0.0009169817185556936
72,1.5479588085023712,0.9976923032546626,0.9965463755546696,0.9969730313551222,0.9966676690775877,0.9975276030049055,0.9969201773922294,0.9970222598393664,1.631490426408775e-05,1.5163743504991529e-05,2.3178769901427076e-05,1.0157231149498652e-05,1.8831015580167652e-05,2.7232753140688933e-05,0.989902625757265,0.9859136749820455,0.9866358491800782,0.9854967812517971,0.9859515267678306,0.9869568999881753,0.9858860202674344,9.871268497008349e-05,9.359409895535674e-05,0.00013255619532927522,0.00010982781079694497,9.341587479968843e-05,0.0002128096558546919,0.9600546815393228,0.958101262012756,0.9587117344434251,0.9589294739937178,0.9377361760704644,0.9594032330333643,0.9544968691690339,0.0003790601507501126,0.0003616394033178413,0.0004204589904440299,0.0012394349595633329,0.0003977900029396848,0.0007822496468302885
73,1.5796719549021696,0.9983506017036473,0.9972884691421078,0.9977487836595879,0.9975274267143045,0.9981670572151781,0.9977152703840665,0.997863294017905,1.291844216901135e-05,1.2401719859785766e-05,1.920028629476878e-05,7.99457926107874e-06,1.512016155141768e-05,2.213364880916222e-05,0.992417620465675,0.9889905922993921,0.9897310216062855,0.9889482599341614,0.9891821719740086,0.989865904157518,0.9889710555255705,6.92460190715984e-05,6.848505908157894e-05,9.427228343938037e-05,8.166190163838121e-05,7.095672445290244e-05,0.0001560933616872168,0.9683466609483246,0.9661615668106778,0.9668401547676083,0.9669072635940291,0.9485712656386456,0.9670680799929946,0.9631775614317981,0.00034334457764361635,0.00030735476968183186,0.00035396721191784065,0.0010593821016299828,0.0003302677402435498,0.0006594116726115301
74,1.611385101301968,0.9988332673975739,0.9977562916006757,0.9982220769919574,0.9980165891595985,0.9985395732942719,0.9981334323545341,0.998308015770363,1.1583264470535167e-05,1.1057603920413665e-05,1.7683716090202594e-05,7.24835680091961e-06,1.4095151177332286e-05,1.9782154574227317e-05,0.9943636670291617,0.9909802737902589,0.9915633136210796,0.9909479969370055,0.9910689249159504,0.9915428183956937,0.9904822307833754,5.7196118574560665e-05,5.9724053833749374e-05,8.169510476539706e-05,6.962848634104734e-05,6.210252917573263e-05,0.00014549631995833918,0.9751619169622887,0.9729565199336383,0.9734945908947411,0.9735399459812244,0.958013774716918,0.9734532130123692,0.9708262677613427,0.000284461030941035,0.0002743938680747637,0.00028889092136685063,0.0008973709631815327,0.0002776950878675002,0.0005300015189456626
75,1.6430982477017668,0.9991832298194782,0.9983813469021351,0.99875596600141,0.9986510246793715,0.9989466299890881,0.9986601845970905,0.9988442893342544,7.669499545286871e-06,6.583227739299455e-06,1.0266796078512104e-05,5.0503651862968415e-06,9.223696420888632e-06,1.0287584176524603e-05,0.9958527564145128,0.9934887038197593,0.9940316593955904,0.9936169597411548,0.9935877464903367,0.9939242147084062,0.9931922604037403,3.93445423275894e-05,3.7854347437482715e-05,4.899103018457746e-05,4.497484688570704e-05,4.146617178894863e-05,0.00010051235217793913,0.9807012506685902,0.9781966888809958,0.9789930361124685,0.9788895102123039,0.9657346145352339,0.9784725204993429,0.9756614555105891,0.00023999008028101378,0.00024871254021959746,0.00026861290304894237,0.0008064141276584642,0.00024607598793780617,0.000520486557445047
76,1.6748113941015652,0.9994341570392646,0.998655039727635,0.9991463568161525,0.9990628657891182,0.999275138557797,0.9989669924329175,0.9992160726481168,6.894073133437326e-06,4.0441395613402495e-06,5.563245360678911e-06,2.943357162643644e-06,7.737104593395438e-06,5.817558407876286e-06,0.9969795378818272,0.9950209947056394,0.9957003234143911,0.9953669731683807,0.9953683671048759,0.995445696144296,0.9951183284039762,3.451962788042105e-05,2.8766414646717734e-05,3.637536204459385e-05,3.480617853359803e-05,3.3864183426236974e-05,7.540884178175593e-05,0.985153549208214,0.9831948324123552,0.9839695794798492,0.9841969008878542,0.9734180211438925,0.9836025634935698,0.9817201374393772,0.00017295496845456688,0.0001747081071572679,0.00017751829258040152,0.0005729887675039954,0.00017011084769550202,0.0003677396482404307
77,1.7065245405013636,0.9996120773442312,0.9990422272630656,0.9994982507207283,0.9994221895968631,0.9995801464069888,0.9993471063180971,0.9995558842547859,5.754264607898272e-06,2.438520764910297e-06,3.8664587252781794e-06,1.6946727926242548e-06,5.879616912364787e-06,3.7381686252247683e-06,0.9978226979077409,0.9964229062827035,0.9968162951230962,0.9965366014139144,0.9965486457705223,0.9964869805763195,0.9963555299391652,2.6300702349130307e-05,2.256706770360328e-05,2.869021031228946e-05,2.7505207212471884e-05,2.8880318279904312e-05,6.150266485472007e-05,0.9886924013548085,0.9863701373002788,0.9869639528392546,0.9871114158862475,0.978092036508133,0.9865593028521549,0.9852028637628585,0.00015799823143018325,0.00015962175379435065,0.00016165207657006252,0.0005273074827211191,0.00015733968998277224,0.00032425749172912833
78,1.738237686901162,0.9997368313876057,0.9992640457018571,0.9996793025889871,0.9996096821716433,0.9997324610656978,0.9995475757340528,0.9996971092309219,4.986316086029458e-06,1.7463817080524668e-06,3.0988123844868478e-06,1.2031657307566395e-06,5.082652124662793e-06,3.026947932818019e-06,0.9984466219283645,0.9977388753374379,0.9978903871565948,0.9977108114033658,0.9976938919015451,0.9977483715944926,0.9977831496619943,1.8031541774543648e-05,1.706952012572742e-05,2.1124854686721953e-05,2.1028024465798442e-05,2.1679106834401572e-05,3.979973878018709e-05,0.9914739838874088,0.9904846003052651,0.991147208419413,0.991177631264872,0.9846695432271209,0.9905159277374677,0.9907457126613346,8.820380224728048e-05,8.174659446615778e-05,9.344267308989051e-05,0.0003009725751396559,0.00010698841805452908,0.00015357216483026105
79,1.7699508333009604,0.9998233351746975,0.9993325319003498,0.9997854497706659,0.9998112177954819,0.999828541890712,0.9996035246464455,0.9998342069971572,4.7533848393547025e-06,1.3623948801179264e-06,1.1705188559627488e-06,8.803431024350908e-07,4.942478246673273e-06,2.076340054467249e-06,0.9989031892101836,0.9983608810653136,0.9986001624972605,0.9984929449506831,0.9985055183614713,0.998319080141187,0.998577884655409,1.1763357196328086e-05,8.992190132008651e-06,1.071558828363445e-05,1.1296154789620493e-05,1.4023771150285227e-05,2.0192208787866542e-05,0.9936360694312578,0.9924046534928146,0.9929003107807367,0.9929133415297733,0.9876825240870047,0.9924680383904595,0.9922678174257704,7.513596160067238e-05,7.460997944598667e-05,8.275159302595867e-05,0.0002709034344935232,9.3157688474577e-05,0.0001399581599155721
80,1.8016639797007588,0.9998826505093054,0.9993466138974598,0.9997875155869503,0.9998139882764373,0.999828541890712,0.999607203942497,0.9998342069971572,4.81082610595008e-06,1.3704656451569351e-06,1.1753573302737503e-06,8.832437351495466e-07,4.971582630752204e-06,2.078568631812904e-06,0.9992335810007239,0.9989458564470718,0.9991529595526448,0.9990954780954142,0.9991655690213896,0.9988868251822131,0.9991114078736959,6.3583915796307296e-06,5.106229286445128e-06,5.838949397157264e-06,5.468734000470485e-06,9.640536873819709e-06,1.1741588671264566e-05,0.9952979705666913,0.9944990096708721,0.9950075336622117,0.9949921951279187,0.9913753071050492,0.9946393691239637,0.9946633615214331,5.841972898101769e-05,5.814364203913091e-05,6.735397846696456e-05,0.00020728797959070834,7.129467911976227e-05,0.00010663833609770235
81,1.8333771261005571,0.9999228712643615,0.9993533321482191,0.9997875155869503,0.9998139882764373,0.999828541890712,0.999607203942497,0.9998342069971572,4.8527244803673506e-06,1.3797361511128814e-06,1.182498333110668e-06,8.892140232765971e-07,4.995357677678807e-06,2.0840832102225392e-06,0.9994700123651749,0.9991061703393713,0.9992985778479266,0.9992820294227858,0.9992836321179215,0.9990793497960091,0.9992701124539942,5.930528211349918e-06,4.4019645100077315e-06,4.530802108506258e-06,4.890835617923395e-06,8.467404356340402e-06,1.0157108689330705e-05,0.9965612193358269,0.9952112480169052,0.9959341099272138,0.9959583752378859,0.9928925583824793,0.9956187280989226,0.9954061984628982,5.442253014250569e-05,5.576382221343462e-05,6.225601680821367e-05,0.00019543461526582085,6.710561780596009e-05,0.00010541608637596409
